Date,C: Total Cases,H: Hospitalizations,"Z: Hospitalized, ICU",D: Total Deaths,V_T: Total Doses,V_1: First Dose,V_2: Second Dose,V_3: Third Dose,V_4: Fourth Dose,Blank,T: Total Tests,Tbar,Tdot,Positivity,Cbar,Cdot,Hbar,Hdot,Zbar,% in ICU,Hosp Rate,Dbar,Ddot,V,Vdot,Total Variants,Alpha (B.1.1.7),Beta (B.1.351),Delta (B.1.617.2),Gamma (B.1.1.28.1),Kappa (B.1.617.1),Omicron (BA.1),Omicron (BA.2),Omicron (BA.4),Omicron (BA.5),"Sum, Variants","Sum, Alpha (B.1.1.7)","Sum, Beta (B.1.351)","Sum, Delta (B.1.617.2)","Sum, Gamma (B.1.1.28.1)","Sum, Kappa (B.1.617.1)","Sum, Omicron (BA.1)","Sum, Omicron (BA.2)","Sum, Omicron (BA.4)","Sum, Omicron (BA.5)","Dot, Variants","Dot, Alpha (B.1.1.7)","Dot, Beta (B.1.351)","Dot, Delta (B.1.617.2)","Dot, Gamma (B.1.1.28.1)","Dot, Kappa (B.1.617.1)","Dot, Omicron (BA.1)","Dot, Omicron (BA.2)","Dot, Omicron (BA.4)","Dot, Omicron (BA.5)",Total Hospitalization Rate
2022-04-08,549487,1067.0,48.0,4134,8605925.0,3563634.0,3377673.0,1638118.0,26500.0,,6969447,6958763.0,3208.0,0.2627360171001121,546702.5714285715,842.8571428571595,1029.4285714285713,15.714285714285666,44.714285714285715,0.043436025534276994,11.8,4114.142857142857,5.7142857142853245,0,0.0,821.0,0.0,0.0,0.0,0.0,0.0,87.0,734.0,0.0,0.0,208436.0,46076.0,182.0,68795.0,2935.0,21.0,76082.0,14345.0,0.0,0.0,719.5714285714494,0.0,0.0,0.0,0.0,0.0,96.71428571428987,622.8571428571431,0.0,0.0,17.6
2022-04-09,550309,1051.0,49.0,4137,8609157.0,3563913.0,3378389.0,1639794.0,27061.0,,6972852,6962053.857142857,3290.857142857276,0.2629796839728862,547568.0,865.4285714285215,1044.7142857142858,15.285714285714448,46.142857142857146,0.0441679201422125,12.1,4119.714285714285,5.5714285714284415,0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,73.0,663.0,0.0,0.0,209172.0,46076.0,182.0,68795.0,2935.0,21.0,76155.0,15008.0,0.0,0.0,744.8571428571304,0.0,0.0,0.0,0.0,0.0,89.42857142856519,655.4285714285706,0.0,0.0,18.1
2022-04-10,550900,1082.0,47.0,4141,8610346.0,3564003.0,3378687.0,1640462.0,27194.0,,6975095,6965385.857142857,3332.0,0.2627765391871184,548443.5714285715,875.5714285714785,1059.0,14.28571428571422,47.285714285714285,0.0446512882773506,12.1,4125.428571428572,5.714285714286234,0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,34.0,481.0,0.0,0.0,209687.0,46076.0,182.0,68795.0,2935.0,21.0,76189.0,15489.0,0.0,0.0,752.8571428571595,0.0,0.0,0.0,0.0,0.0,84.71428571428987,668.1428571428569,0.0,0.0,18.0
2022-04-11,551739,1105.0,48.0,4146,8613578.0,3564201.0,3379070.0,1641890.0,28417.0,,6977940,6968754.142857143,3368.285714285448,0.2606243107981927,549321.4285714285,877.8571428570431,1069.2857142857142,10.28571428571422,48.142857142857146,0.04502338009352038,11.9,4131.0,5.5714285714284415,0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,47.0,599.0,0.0,0.0,210333.0,46076.0,182.0,68795.0,2935.0,21.0,76236.0,16088.0,0.0,0.0,748.8571428571304,0.0,0.0,0.0,0.0,0.0,79.28571428571013,669.5714285714294,0.0,0.0,17.8
2022-04-12,552751,1117.0,50.0,4153,8623894.0,3564406.0,3379577.0,1643366.0,36545.0,,6982374,6972199.285714285,3445.142857142724,0.25402222590814955,550196.5714285715,875.1428571429569,1078.2857142857142,9.0,48.857142857142854,0.04531001589825119,11.9,4136.428571428572,5.4285714285715585,0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,58.0,842.0,0.0,0.0,211233.0,46076.0,182.0,68795.0,2935.0,21.0,76294.0,16930.0,0.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,69.0,684.0,0.0,0.0,17.7
2022-04-13,553776,1106.0,49.0,4162,8633018.0,3564698.0,3380100.0,1644982.0,43238.0,,6986815,6975758.571428572,3559.2857142863795,0.2464780252859169,551073.8571428572,877.285714285681,1084.5714285714287,6.285714285714448,48.714285714285715,0.044915700737618545,11.7,4142.714285714285,6.285714285713766,0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,56.0,822.0,0.0,0.0,212111.0,46076.0,182.0,68795.0,2935.0,21.0,76350.0,17752.0,0.0,0.0,754.1428571428696,0.0,0.0,0.0,0.0,0.0,60.71428571428987,693.4285714285706,0.0,0.0,17.3
2022-04-14,554799,1105.0,45.0,4169,8643380.0,3565076.0,3380802.0,1647253.0,50249.0,,6990898,6979345.857142857,3587.285714285448,0.24865596750429944,551965.8571428572,892.0,1090.4285714285713,5.857142857142662,48.0,0.04401938949299097,12.1,4148.857142857143,6.1428571428577925,0,0.0,904.0,0.0,0.0,0.0,0.0,0.0,59.0,845.0,0.0,0.0,213015.0,46076.0,182.0,68795.0,2935.0,21.0,76409.0,18597.0,0.0,0.0,771.4285714285506,0.0,0.0,0.0,0.0,0.0,59.142857142855064,712.2857142857156,0.0,0.0,17.6
2022-04-15,555645,1095.0,46.0,4176,8646743.0,3565261.0,3381239.0,1648390.0,51853.0,,6995115,6983012.714285715,3666.857142857276,0.23990961508493103,552845.5714285715,879.714285714319,1094.4285714285713,4.0,47.714285714285715,0.04359744158726015,12.1,4154.857142857143,6.0,0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,42.0,715.0,0.0,0.0,213772.0,46076.0,182.0,68795.0,2935.0,21.0,76451.0,19312.0,0.0,0.0,762.2857142857101,0.0,0.0,0.0,0.0,0.0,52.71428571428987,709.5714285714294,0.0,0.0,17.9
2022-04-16,556383,1099.0,47.0,4186,8650819.0,3565544.0,3381693.0,1649735.0,53847.0,,6997832,6986581.285714285,3568.5714285708964,0.24315452361890807,553713.2857142857,867.7142857142026,1101.2857142857142,6.85714285714289,47.42857142857143,0.04306654559605656,12.1,4161.857142857143,7.0,0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,26.0,621.0,0.0,1.0,214420.0,46076.0,182.0,68795.0,2935.0,21.0,76477.0,19933.0,0.0,1.0,749.7142857142899,0.0,0.0,0.0,0.0,0.0,46.0,703.5714285714275,0.0,0.14285714285714285,17.9
2022-04-17,557020,1144.0,42.0,4193,8652121.0,3565684.0,3381891.0,1650205.0,54341.0,,7000092,6990152.285714285,3571.0,0.24482937952556635,554587.5714285715,874.2857142857974,1110.142857142857,8.85714285714289,46.714285714285715,0.04207952644447304,12.5,4169.285714285715,7.4285714285715585,0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,97.0,461.0,0.0,0.0,214978.0,46076.0,182.0,68795.0,2935.0,21.0,76574.0,20394.0,0.0,1.0,755.8571428571595,0.0,0.0,0.0,0.0,0.0,55.0,700.7142857142862,0.0,0.14285714285714285,18.5
2022-04-18,557832,1190.0,47.0,4199,8658392.0,3565944.0,3382362.0,1651711.0,58375.0,,7002807,6993704.714285715,3552.4285714291036,0.24502352515376757,555458.0,870.4285714285215,1122.2857142857142,12.14285714285711,46.57142857142857,0.0414969450101833,12.4,4176.857142857143,7.5714285714284415,0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,113.0,578.0,0.0,0.0,215669.0,46076.0,182.0,68795.0,2935.0,21.0,76687.0,20972.0,0.0,1.0,762.2857142857101,0.0,0.0,0.0,0.0,0.0,64.42857142856519,697.7142857142862,0.0,0.14285714285714285,18.6
2022-04-19,558956,1204.0,49.0,4205,8665010.0,3566225.0,3382948.0,1652967.0,62870.0,,7007273,6997261.714285715,3557.0,0.24920679545361865,556344.4285714285,886.4285714285215,1134.7142857142858,12.428571428571558,46.42857142857143,0.0409165302782324,12.4,4184.285714285715,7.4285714285715585,0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,65.0,863.0,0.0,0.0,216597.0,46076.0,182.0,68795.0,2935.0,21.0,76752.0,21835.0,0.0,1.0,766.2857142857101,0.0,0.0,0.0,0.0,0.0,65.42857142857974,700.7142857142826,0.0,0.14285714285714285,19.0
2022-04-20,560184,1208.0,50.0,4212,8671241.0,3566491.0,3383461.0,1654192.0,67097.0,,7012211,7000889.714285715,3628.0,0.25232320050403473,557259.8571428572,915.428571428638,1149.2857142857142,14.571428571428442,46.57142857142857,0.04052206339341206,12.9,4191.428571428572,7.142857142856883,0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,45.0,986.0,0.0,0.0,217628.0,46076.0,182.0,68795.0,2935.0,21.0,76797.0,22821.0,0.0,1.0,788.1428571428696,0.0,0.0,0.0,0.0,0.0,63.857142857130384,724.1428571428587,0.0,0.1428571428571429,19.6
2022-04-21,561222,1224.0,47.0,4223,8678302.0,3566763.0,3383927.0,1655554.0,72058.0,,7016698,7004575.428571428,3685.7142857136205,0.24895348837211992,558177.4285714285,917.571428571362,1166.2857142857142,17.0,46.857142857142854,0.04017638412542871,12.3,4199.142857142857,7.7142857142853245,0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,37.0,850.0,1.0,1.0,218517.0,46076.0,182.0,68795.0,2935.0,21.0,76834.0,23671.0,1.0,2.0,786.0,0.0,0.0,0.0,0.0,0.0,60.71428571428987,724.8571428571413,0.14285714285714285,0.2857142857142857,19.7
2022-04-22,562190,1243.0,46.0,4234,8685488.0,3567112.0,3384473.0,1657103.0,76800.0,,7020308,7008174.428571428,3599.0,0.25979438732981386,559112.4285714285,935.0,1187.4285714285713,21.14285714285711,46.857142857142854,0.03946102021174206,12.3,4207.428571428572,8.285714285714675,0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,27.0,773.0,3.0,0.0,219320.0,46076.0,182.0,68795.0,2935.0,21.0,76861.0,24444.0,4.0,2.0,792.5714285714203,0.0,0.0,0.0,0.0,0.0,58.57142857143481,733.1428571428587,0.5714285714285714,0.2857142857142858,19.8
2022-04-23,563028,1219.0,48.0,4248,8689220.0,3567382.0,3384993.0,1658288.0,78557.0,,7023898,7011898.142857143,3723.714285714552,0.2549297936008635,560061.7142857143,949.2857142857974,1204.5714285714287,17.142857142857338,47.0,0.039018026565464894,12.6,4216.285714285715,8.857142857143117,0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,29.0,720.0,0.0,0.0,220069.0,46076.0,182.0,68795.0,2935.0,21.0,76890.0,25164.0,4.0,2.0,807.0,0.0,0.0,0.0,0.0,0.0,59.0,747.2857142857138,0.5714285714285715,0.1428571428571428,20.6
2022-04-24,563705,1253.0,48.0,4254,8690600.0,3567556.0,3385205.0,1658820.0,79019.0,,7026810,7015715.0,3816.857142857276,0.250205853731558,561016.7142857143,955.0,1220.142857142857,15.571428571428442,47.857142857142854,0.03922257346914881,12.4,4225.0,8.714285714285325,0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,15.0,568.0,0.0,1.0,220653.0,46076.0,182.0,68795.0,2935.0,21.0,76905.0,25732.0,4.0,3.0,810.7142857142899,0.0,0.0,0.0,0.0,0.0,47.28571428571013,762.5714285714275,0.5714285714285714,0.2857142857142856,20.4
2022-04-25,564405,1302.0,54.0,4265,8696746.0,3567795.0,3385505.0,1660028.0,83418.0,,7029140,7019476.857142857,3761.857142857276,0.24961075456650467,561955.7142857143,939.0,1236.142857142857,16.0,48.857142857142854,0.03952386455564544,12.5,4234.428571428572,9.428571428571558,0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,13.0,518.0,0.0,0.0,221184.0,46076.0,182.0,68795.0,2935.0,21.0,76918.0,26250.0,4.0,3.0,787.8571428571304,0.0,0.0,0.0,0.0,0.0,33.0,754.0,0.5714285714285712,0.2857142857142858,21.3
2022-04-26,565483,1306.0,54.0,4273,8702523.0,3567984.0,3385803.0,1661135.0,87601.0,,7033979,7023292.0,3815.142857142724,0.244402007039612,562888.1428571428,932.4285714285215,1250.7142857142858,14.571428571428669,49.57142857142857,0.03963449457452884,12.3,4244.142857142857,9.714285714285325,0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,32.0,887.0,1.0,0.0,222104.0,46076.0,182.0,68795.0,2935.0,21.0,76950.0,27137.0,5.0,3.0,786.7142857142899,0.0,0.0,0.0,0.0,0.0,28.285714285710128,757.4285714285725,0.7142857142857144,0.2857142857142856,21.4
2022-04-27,566425,1300.0,54.0,4283,8708726.0,3568238.0,3386170.0,1662192.0,92126.0,,7037979,7026973.142857143,3681.142857142724,0.2421996274449152,563779.7142857143,891.5714285714785,1263.857142857143,13.14285714285711,50.142857142857146,0.03967446592065107,11.6,4254.285714285715,10.142857142857792,0,0.0,790.0,0.0,0.0,0.0,0.0,0.0,15.0,775.0,0.0,0.0,222894.0,46076.0,182.0,68795.0,2935.0,21.0,76965.0,27912.0,5.0,3.0,752.2857142857101,0.0,0.0,0.0,0.0,0.0,24.0,727.2857142857138,0.7142857142857144,0.28571428571428603,20.7
2022-04-28,567343,1275.0,51.0,4293,8714733.0,3568478.0,3386544.0,1663275.0,96436.0,,7042467,7030654.428571428,3681.285714285448,0.2375334704489927,564654.1428571428,874.4285714285215,1271.142857142857,7.285714285714221,50.714285714285715,0.03989660597887166,11.5,4264.285714285715,10.0,0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,16.0,742.0,0.0,1.0,223653.0,46076.0,182.0,68795.0,2935.0,21.0,76981.0,28654.0,5.0,4.0,733.7142857142899,0.0,0.0,0.0,0.0,0.0,21.0,711.8571428571449,0.5714285714285716,0.2857142857142856,20.2
2022-04-29,568099,1263.0,49.0,4306,8720520.0,3568796.0,3387096.0,1664648.0,99980.0,,7046171,7034349.142857143,3694.714285714552,0.2284731083014135,565498.2857142857,844.1428571428405,1274.0,2.8571428571428896,51.142857142857146,0.04014352993944831,11.7,4274.571428571428,10.285714285713766,0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,21.0,606.0,1.0,0.0,224281.0,46076.0,182.0,68795.0,2935.0,21.0,77002.0,29260.0,6.0,4.0,708.7142857142899,0.0,0.0,0.0,0.0,0.0,20.142857142855064,688.0,0.2857142857142856,0.2857142857142856,20.4
2022-04-30,568825,1227.0,44.0,4311,8723264.0,3569102.0,3387508.0,1665531.0,101123.0,,7049659,7038029.285714285,3680.142857142724,0.22503008423586401,566326.4285714285,828.1428571428405,1275.142857142857,1.1428571428571104,50.57142857142857,0.03965942191351109,11.2,4283.571428571428,9.0,0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,13.0,602.0,0.0,0.0,224896.0,46076.0,182.0,68795.0,2935.0,21.0,77015.0,29862.0,6.0,4.0,689.5714285714203,0.0,0.0,0.0,0.0,0.0,17.857142857144936,671.1428571428551,0.2857142857142856,0.2857142857142856,19.7
2022-05-01,569434,1277.0,45.0,4324,8724379.0,3569276.0,3387679.0,1665977.0,101447.0,,7051919,7041616.285714285,3587.0,0.22816519972919933,567144.8571428572,818.428571428638,1278.5714285714287,3.4285714285715585,50.142857142857146,0.03921787709497206,11.2,4293.571428571428,10.0,0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,10.0,515.0,0.0,0.0,225421.0,46076.0,182.0,68795.0,2935.0,21.0,77025.0,30377.0,6.0,4.0,681.1428571428696,0.0,0.0,0.0,0.0,0.0,17.142857142855064,663.5714285714312,0.2857142857142856,0.14285714285714324,19.8
2022-05-02,570105,1336.0,49.0,4329,8729068.0,3569474.0,3387970.0,1666925.0,104699.0,,7054885,7045294.142857143,3677.857142857276,0.22140221402212318,567959.1428571428,814.285714285681,1283.4285714285713,4.857142857142662,49.42857142857143,0.03851291184327694,11.5,4302.714285714285,9.142857142856883,0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,9.0,522.0,0.0,0.0,225952.0,46076.0,182.0,68795.0,2935.0,21.0,77034.0,30899.0,6.0,4.0,681.1428571428405,0.0,0.0,0.0,0.0,0.0,16.571428571434808,664.1428571428551,0.2857142857142856,0.1428571428571428,19.6
2022-05-03,570861,1347.0,55.0,4338,8734089.0,3569720.0,3388228.0,1667826.0,108315.0,,7058513,7048799.0,3504.857142857276,0.21920599983694314,568727.4285714285,768.285714285681,1289.2857142857142,5.85714285714289,49.57142857142857,0.03844875346260388,11.6,4312.0,9.285714285714675,0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,8.0,624.0,0.0,0.0,226584.0,46076.0,182.0,68795.0,2935.0,21.0,77042.0,31523.0,6.0,4.0,640.0,0.0,0.0,0.0,0.0,0.0,13.142857142855064,626.5714285714275,0.14285714285714324,0.1428571428571428,19.4
2022-05-04,571633,1308.0,50.0,4349,8739351.0,3569996.0,3388508.0,1668763.0,112084.0,,7062356,7052281.428571428,3482.4285714281723,0.2136440086967468,569471.4285714285,744.0,1290.4285714285713,1.1428571428571104,49.0,0.03797188088121333,12.0,4321.428571428572,9.428571428571558,0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,11.0,657.0,0.0,1.0,227253.0,46076.0,182.0,68795.0,2935.0,21.0,77053.0,32180.0,6.0,5.0,622.7142857142899,0.0,0.0,0.0,0.0,0.0,12.571428571434808,609.7142857142862,0.14285714285714235,0.28571428571428603,19.5
2022-05-05,572410,1301.0,47.0,4357,8744570.0,3570227.0,3388898.0,1669674.0,115771.0,,7066317,7055688.571428572,3407.1428571436554,0.21245283018863434,570195.2857142857,723.8571428571595,1294.142857142857,3.7142857142857792,48.42857142857143,0.03742134893476101,11.8,4330.571428571428,9.142857142856883,0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,11.0,621.0,0.0,0.0,227885.0,46076.0,182.0,68795.0,2935.0,21.0,77064.0,32801.0,6.0,5.0,604.5714285714203,0.0,0.0,0.0,0.0,0.0,11.857142857144936,592.4285714285725,0.14285714285714324,0.14285714285714235,19.3
2022-05-06,573100,1271.0,43.0,4367,8749750.0,3570567.0,3389324.0,1670725.0,119134.0,,7070008,7059093.857142857,3405.285714285448,0.20979989092590748,570909.7142857143,714.428571428638,1295.2857142857142,1.1428571428571104,47.57142857142857,0.03672659093415683,11.3,4339.285714285715,8.714285714286234,0,0.0,569.0,0.0,0.0,0.0,0.0,0.0,15.0,553.0,1.0,0.0,228454.0,46076.0,182.0,68795.0,2935.0,21.0,77079.0,33354.0,7.0,5.0,596.1428571428696,0.0,0.0,0.0,0.0,0.0,11.0,584.8571428571413,0.14285714285714324,0.14285714285714324,19.1
2022-05-07,573690,1218.0,38.0,4373,8752389.0,3570821.0,3389705.0,1671436.0,120427.0,,7072859,7062408.142857143,3314.285714285448,0.2096982758620858,571604.7142857143,695.0,1294.0,-1.2857142857142208,46.714285714285715,0.036100684477809675,11.4,4348.142857142857,8.857142857142208,0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,12.0,492.0,1.0,0.0,228959.0,46076.0,182.0,68795.0,2935.0,21.0,77091.0,33846.0,8.0,5.0,580.4285714285797,0.0,0.0,0.0,0.0,0.0,10.857142857130384,569.1428571428587,0.2857142857142856,0.14285714285714235,19.0
2022-05-08,573824,1245.0,38.0,4382,8753334.0,3570933.0,3389869.0,1671720.0,120812.0,,7073700,7065519.714285715,3111.5714285718277,0.20155181121157525,572231.8571428572,627.1428571428405,1289.4285714285713,-4.571428571428669,45.714285714285715,0.03545313538666076,10.9,4356.428571428572,8.285714285714675,0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,229062.0,46076.0,182.0,68795.0,2935.0,21.0,77092.0,33948.0,8.0,5.0,520.1428571428405,0.0,0.0,0.0,0.0,0.0,9.571428571434808,510.1428571428587,0.2857142857142856,0.14285714285714324,18.0
2022-05-09,574646,1276.0,40.0,4388,8758682.0,3571165.0,3390119.0,1672498.0,124900.0,,7076925,7068668.285714285,3148.5714285708964,0.20603448275866607,572880.5714285715,648.714285714319,1280.857142857143,-8.571428571428442,44.42857142857143,0.03468659379879545,10.6,4364.857142857143,8.428571428571558,0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,8.0,646.0,0.0,1.0,229717.0,46076.0,182.0,68795.0,2935.0,21.0,77100.0,34594.0,8.0,6.0,537.8571428571595,0.0,0.0,0.0,0.0,0.0,9.428571428565192,527.8571428571413,0.2857142857142856,0.2857142857142856,17.3
2022-05-10,575300,1263.0,41.0,4399,8764065.0,3571416.0,3390406.0,1673266.0,128977.0,,7080081,7071749.428571428,3081.142857142724,0.20581416913946937,573514.7142857143,634.1428571428405,1268.857142857143,-12.0,42.42857142857143,0.03343841477144787,10.3,4373.571428571428,8.714285714285325,0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,4.0,531.0,0.0,0.0,230252.0,46076.0,182.0,68795.0,2935.0,21.0,77104.0,35125.0,8.0,6.0,524.0,0.0,0.0,0.0,0.0,0.0,8.857142857144936,514.5714285714275,0.2857142857142856,0.2857142857142856,17.0
2022-05-11,575885,1237.0,37.0,4407,8769728.0,3571698.0,3390750.0,1674123.0,133157.0,,7083216,7074729.428571428,2980.0,0.20383509108339648,574122.1428571428,607.4285714285215,1258.7142857142858,-10.14285714285711,40.57142857142857,0.03223243672681875,10.0,4381.857142857143,8.285714285714675,0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,10.0,456.0,1.0,0.0,230719.0,46076.0,182.0,68795.0,2935.0,21.0,77114.0,35581.0,9.0,6.0,495.1428571428405,0.0,0.0,0.0,0.0,0.0,8.714285714289872,485.85714285714494,0.4285714285714288,0.14285714285714324,16.9
2022-05-12,576487,1221.0,36.0,4419,8775345.0,3571947.0,3391024.0,1675036.0,137338.0,,7086419,7077601.142857143,2871.714285714552,0.2028156402348069,574704.5714285715,582.428571428638,1247.2857142857142,-11.428571428571558,39.0,0.031267896002748825,9.8,4390.714285714285,8.857142857142208,0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,3.0,467.0,1.0,0.0,231190.0,46076.0,182.0,68795.0,2935.0,21.0,77117.0,36048.0,10.0,6.0,472.1428571428696,0.0,0.0,0.0,0.0,0.0,7.571428571434808,463.85714285714494,0.5714285714285721,0.14285714285714235,16.8
2022-05-13,576957,1197.0,39.0,4425,8780360.0,3572239.0,3391403.0,1675926.0,140792.0,,7088767,7080281.0,2679.857142857276,0.20560797483873386,575255.5714285715,551.0,1236.7142857142858,-10.571428571428442,38.42857142857143,0.031073120018482153,9.8,4399.0,8.285714285714675,0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,5.0,382.0,1.0,0.0,231578.0,46076.0,182.0,68795.0,2935.0,21.0,77122.0,36430.0,11.0,6.0,446.2857142857101,0.0,0.0,0.0,0.0,0.0,6.142857142855064,439.4285714285652,0.5714285714285712,0.14285714285714324,16.4
2022-05-14,577407,1170.0,38.0,4432,8782805.0,3572538.0,3391805.0,1676538.0,141924.0,,7091402,7082930.0,2649.0,0.20045300113250283,575786.5714285715,531.0,1229.857142857143,-6.85714285714289,38.42857142857143,0.031246370077825533,9.8,4407.428571428572,8.428571428571558,0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,6.0,367.0,1.0,0.0,231952.0,46076.0,182.0,68795.0,2935.0,21.0,77128.0,36797.0,12.0,6.0,427.57142857142026,0.0,0.0,0.0,0.0,0.0,5.285714285710128,421.5714285714348,0.5714285714285712,0.14285714285714235,16.2
2022-05-15,577761,1183.0,41.0,4440,8783975.0,3572641.0,3391937.0,1676872.0,142525.0,,7093248,7085722.571428572,2792.5714285718277,0.20140167792096828,576349.0,562.4285714285215,1221.0,-8.85714285714289,38.857142857142854,0.031824031824031825,9.9,4415.714285714285,8.285714285713766,0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,0.0,0.0,232244.0,46076.0,182.0,68795.0,2935.0,21.0,77129.0,37088.0,12.0,6.0,454.57142857144936,0.0,0.0,0.0,0.0,0.0,5.285714285710128,448.57142857142753,0.5714285714285712,0.14285714285714324,16.1
2022-05-16,578240,1210.0,42.0,4447,8788154.0,3572849.0,3392167.0,1677569.0,145569.0,,7095373,7088358.0,2635.4285714281723,0.19481786643539653,576862.4285714285,513.4285714285215,1211.5714285714287,-9.428571428571331,39.142857142857146,0.032307510906732693,9.6,4424.142857142857,8.428571428571558,0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,7.0,366.0,0.0,1.0,232618.0,46076.0,182.0,68795.0,2935.0,21.0,77136.0,37454.0,12.0,7.0,414.42857142855064,0.0,0.0,0.0,0.0,0.0,5.142857142855064,408.57142857142753,0.5714285714285712,0.14285714285714324,15.7
2022-05-17,578786,1215.0,39.0,4458,8792515.0,3573087.0,3392468.0,1678286.0,148674.0,,7098650,7091010.714285715,2652.714285714552,0.18773224190853843,577360.4285714285,498.0,1204.7142857142858,-6.85714285714289,38.857142857142854,0.032254239297995965,9.1,4432.571428571428,8.428571428571558,0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,6.0,426.0,2.0,2.0,233054.0,46076.0,182.0,68795.0,2935.0,21.0,77142.0,37880.0,14.0,9.0,400.2857142857101,0.0,0.0,0.0,0.0,0.0,5.428571428579744,393.57142857142753,0.8571428571428577,0.42857142857142794,14.8
2022-05-18,579255,1185.0,37.0,4465,8797088.0,3573272.0,3392778.0,1678921.0,152117.0,,7101007,7093552.285714285,2541.5714285708964,0.1894216176719224,577841.8571428572,481.42857142863795,1197.2857142857142,-7.4285714285715585,38.857142857142854,0.032454361054766734,8.6,4440.857142857143,8.285714285714675,0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,2.0,370.0,0.0,1.0,233427.0,46076.0,182.0,68795.0,2935.0,21.0,77144.0,38250.0,14.0,10.0,386.8571428571595,0.0,0.0,0.0,0.0,0.0,4.285714285710128,381.2857142857174,0.7142857142857135,0.5714285714285721,14.2
2022-05-19,579748,1172.0,37.0,4471,8801787.0,3573484.0,3393098.0,1679732.0,155473.0,,7103854,7096043.0,2490.714285714552,0.18703756811011002,578307.7142857143,465.8571428571595,1190.2857142857142,-7.0,39.0,0.032765242438790206,8.9,4448.285714285715,7.4285714285715585,0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,3.0,370.0,3.0,6.0,233809.0,46076.0,182.0,68795.0,2935.0,21.0,77147.0,38620.0,17.0,16.0,374.1428571428405,0.0,0.0,0.0,0.0,0.0,4.285714285710128,367.4285714285652,1.0,1.428571428571428,14.4
2022-05-20,580103,1095.0,34.0,4476,8806229.0,3573805.0,3393542.0,1680675.0,158207.0,,7106134,7098524.0,2481.0,0.1811481545459579,578757.1428571428,449.42857142852154,1175.7142857142858,-14.571428571428442,38.285714285714285,0.03256379100850546,8.0,4455.571428571428,7.285714285713766,0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,234079.0,46076.0,182.0,68795.0,2935.0,21.0,77147.0,38890.0,17.0,16.0,357.28571428573923,0.0,0.0,0.0,0.0,0.0,3.571428571434808,351.42857142857247,0.8571428571428577,1.4285714285714288,13.0
2022-05-21,580394,1064.0,31.0,4485,8808209.0,3573999.0,3393837.0,1681211.0,159162.0,,7108353,7100945.571428572,2421.5714285718277,0.17621379269658077,579183.8571428572,426.714285714319,1160.5714285714287,-15.14285714285711,37.285714285714285,0.03212703101920236,7.3,4463.142857142857,7.5714285714284415,0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,3.0,230.0,0.0,1.0,234313.0,46076.0,182.0,68795.0,2935.0,21.0,77150.0,39120.0,17.0,17.0,337.2857142857101,0.0,0.0,0.0,0.0,0.0,3.142857142855064,331.85714285714494,0.7142857142857135,1.5714285714285712,12.1
